UID,Resource Name,Episode Title,Resource URL,Overview,Solution,Iframe,Rank,Format,Admonition Title,Admonition Description,Audio URL,Formatted URL with Title,,embed
,MCJ Podcast,"Episode 4: Sanchali Pal, Joro — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/sanchali-pal,,,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/e571b789-4d4d-4649-a54b-4399a0246f79?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/e571b789-4d4d-4649-a54b-4399a0246f79?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/e571b789-4d4d-4649-a54b-4399a0246f79?dark=true&wmode=opaque"">Episode 4: Sanchali Pal, Joro — MCJ Collective</a></li>",,
,MCJ Podcast,"Episode 3: Pamela Templer, Boston University — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/pam-templer,,,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/7b3dc1c6-a179-4d21-a959-701e240fcb41?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/7b3dc1c6-a179-4d21-a959-701e240fcb41?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/7b3dc1c6-a179-4d21-a959-701e240fcb41?dark=true&wmode=opaque"">Episode 3: Pamela Templer, Boston University — MCJ Collective</a></li>",,
,MCJ Podcast,"Episode 2: Joseph Stagner, Stanford University — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/joseph-stagner,,,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/20daeb11-78d5-418c-b152-db45f384f84d?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/20daeb11-78d5-418c-b152-db45f384f84d?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/20daeb11-78d5-418c-b152-db45f384f84d?dark=true&wmode=opaque"">Episode 2: Joseph Stagner, Stanford University — MCJ Collective</a></li>",,
,MCJ Podcast,"Episode 1: Daniel Hullah, GE Ventures — MCJ Collective",https://www.mcjcollective.com/my-climate-journey-podcast/daniel-hullah,,,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://player.simplecast.com/f82b9a83-d9e6-4163-a4d9-78b0360472b4?dark=true&wmode=opaque"" />",,podcast embed,,,https://player.simplecast.com/f82b9a83-d9e6-4163-a4d9-78b0360472b4?dark=true&wmode=opaque,"<li><a href=""https://player.simplecast.com/f82b9a83-d9e6-4163-a4d9-78b0360472b4?dark=true&wmode=opaque"">Episode 1: Daniel Hullah, GE Ventures — MCJ Collective</a></li>",,
,,Update: What the new Treasury rules mean for EV supply chains,,"The U.S. Treasury proposed guidance last Friday that would significantly restrict what battery parts and materials can qualify for incentives in the Inflation Reduction Act. The rules label China and several other countries as “foreign entities of concern.” These rules will prevent materials and parts sourced from those countries, starting in the next few years, from counting toward the IRA’s electric vehicle tax credits. The new rules are meant to push battery companies to develop supply chains outside the control of Chinese officials and companies, which control much of the world’s battery industry. They come following a first batch of guidance released this year by the Treasury, which the IRA tasked with developing specific rules for implementing the law. So what does the new guidance mean for battery supply chains? This episode features two conversations with Sam Jaffe, senior director of business development at Addionics. The first is a short update on last week’s proposed rules. The second is a longer conversation Shayle had with Sam in April about the first batch of rules, which focused on which battery ingredients count as “constituent materials” under the IRA. Both discussions are relevant to understanding what’s happening now. In this update they cover topics like: Defining what counts as a material controlled by a foreign entity of concern, such as percentage ownership in a joint venture Key loopholes in law, such as licensing arrangements and small percentages of low-value materials, like cathode binder and electrolyte salts The parts of the supply chain most significantly affected by the rule, such as Chinese graphite, Indonesian nickel, and Congolese cobalt Upcoming deadlines in 2025 and 2026, and whether onshored or friend-shored facilities can begin supplying materials before then Recommended Resources: Canary: The US EV industry now faces a choice: Tax credits or Chinese batteries Heatmap: It’s Suddenly a Mystery Which EVs Will Qualify for a Tax Credit in 2024 If you want more news and analysis like this in your inbox, subscribe to Latitude Media's newsletter and Canary Media's newsletter. Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial, and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/update-what-the-new-treasury-rules-mean-for-ev-supply-chains/id1593204897?i=1000637788106"" />",,,,,https://embed.podcasts.apple.com/us/podcast/update-what-the-new-treasury-rules-mean-for-ev-supply-chains/id1593204897?i=1000637788106,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/update-what-the-new-treasury-rules-mean-for-ev-supply-chains/id1593204897?i=1000637788106"">Update: What the new Treasury rules mean for EV supply chains</a></li>",,
,,EV charging on both sides of the pond,,"For those of us in the U.S., Europe's strong electric vehicle market might offer a glimpse into the future of EV charging. In 2022 the electrification haven of Norway had a whopping 166 plugin-in electric vehicles per 1,000 residents. Germany had 20 per 1,000 residents and Europe’s largest fleet, based on reporting by Euronews. That’s far ahead of the U.S., which averaged 8.6 in 2022, according to Argonne National Laboratory. So, it stands to reason that these countries must have insights into how to get all these vehicles charged. And Europe does indeed have a lot to teach the U.S. — but it turns out the lessons might actually go both ways. In this episode, Shayle talks to Nick Woolley, CEO and co-founder of charging management company ev.energy, which operates in both the U.S. and Europe. (Shayle’s firm Energy Impact Partners is also an investor in ev.energy.) They discuss topics like: EV adoption rates and charging patterns by region The fragmented European charging networks and Europe’s unique roaming programs that facilitate interoperability The difference between customers who have off-street parking and their own charging infrastructure, and those who instead have to scavenge for charging The pros and cons of Europe’s unbundled electricity markets, as compared with vertically integrated markets in the U.S. Carrots, sticks, and compliance for managed charging, also known as V1G The challenges of implementing vehicle-to-grid charging, or V2G Recommended Resources: Catalyst: Can the V2X dream become reality? Catalyst: The journey to monetizing distributed energy resources If you want more news and analysis like this in your inbox, subscribe to Latitude Media's newsletter and Canary Media's newsletter. Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial, and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/ev-charging-on-both-sides-of-the-pond/id1593204897?i=1000637028328"" />",,,,,https://embed.podcasts.apple.com/us/podcast/ev-charging-on-both-sides-of-the-pond/id1593204897?i=1000637028328,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/ev-charging-on-both-sides-of-the-pond/id1593204897?i=1000637028328"">EV charging on both sides of the pond</a></li>",,
,,The cost of nuclear,,"Nuclear construction costs in the U.S. are some of the highest in the world. Recent estimates put it at more than $6,000 per kilowatt, as measured by overnight capital cost. But high costs are a problem for new small modular reactors (SMRs) too, killing what was going to be the country’s first small modular reactor before it got built. On the other hand, South Korea has some of the lowest costs in the world. Estimated overnight capital costs for reactors in South Korea are closer to $2,200 per kilowatt. And then there are countries like China, France, and the United Arab Emirates that fall between those extremes. So why the wide range in costs? In this episode, Shayle talks to Dr. Jessica Lovering, co-founder and executive director at the Good Energy Collective, a non-profit that researches and promotes policies that support nuclear power. A former director of energy at the Breakthrough Institute, she also authored a comprehensive study of nuclear construction costs in 2016. Shayle and Jessica talk about things like: What goes into the cost of construction and South Korea’s secret sauce for low-cost nuclear reactors Why Jessica thinks we should manufacture and regulate reactors like large aircraft Driving down costs with modularity, small reactors, passive safety features, and more construction Why changing regulations might be necessary, but not a silver bullet Why the pro- and anti-nuclear camps talk past each other — and why Jessica says she’s somewhere in between Recommended Resources: Energy Policy: Historical construction costs of global nuclear power reactors National Academy of Engineering: Chasing Cheap Nuclear: Economic Trade-Offs for Small Modular Reactors Joule: Evaluating the Role of Unit Size in Learning-by-Doing of Energy Technologies Science: Granular technologies to accelerate decarbonization Canary: Future of small reactors at stake as NuScale deal flops If you want more news and analysis like this in your inbox, subscribe to Latitude Media's newsletter and Canary Media's newsletter. Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial, and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Geothermal Power,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/the-cost-of-nuclear/id1593204897?i=1000635023176"" />",,,,,https://embed.podcasts.apple.com/us/podcast/the-cost-of-nuclear/id1593204897?i=1000635023176,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/the-cost-of-nuclear/id1593204897?i=1000635023176"">The cost of nuclear</a></li>",,
,,"Mailbag episode! Interest rates, carbon dioxide removal, load growth, and more",,"It’s about that time again. You sent in great questions for Shayle, and in this episode we’re tackling them with the help of Sarah Golden, vice president of energy at GreenBiz. Together Shayle and Sarah cover topics like: Load growth and whether data-center demand is good or bad for decarbonization. The crash in photovoltaic module prices and what it means for the solar industry. The impact of interest rates on climatetech. The challenges of siting carbon dioxide pipelines. Why there’s no clear winning technology for carbon dioxide removal. European energy companies acquiring U.S. companies. Why Shayle is bullish on the macro grid, despite the slow pace of interconnection and transmission buildout. Plus: volcanoes, Frankenstein, and Shayle’s childhood with geodes. Recommended Resources: Catalyst: Navigating the electrification gauntlet Canary: The US offshore wind industry faces a moment of reckoning S&P Global: Cancellation of Navigator CO2 pipeline raises critical issues for several industries Catalyst: Growing the carbon dioxide removal market If you want more news and analysis like this in your inbox, subscribe to Latitude Media's newsletter and Canary Media's newsletter. Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial, and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Solar Photovoltaics,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/mailbag-episode-interest-rates-carbon-dioxide-removal/id1593204897?i=1000634244414"" />",,,,,https://embed.podcasts.apple.com/us/podcast/mailbag-episode-interest-rates-carbon-dioxide-removal/id1593204897?i=1000634244414,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/mailbag-episode-interest-rates-carbon-dioxide-removal/id1593204897?i=1000634244414"">Mailbag episode! Interest rates, carbon dioxide removal, load growth, and more</a></li>",,
,,The Volts crossover episode,,"Some technologies grab the spotlight even beyond #energytwitter, and some fly under the radar. Which ones are getting more attention than they deserve, and which aren’t getting enough? This is the episode you never knew you needed: Shayle talks to Volts host David Roberts about the most underhyped and overhyped trends in climatetech right now. David has written about clean technology for the past two decades, first at Grist and then at Vox. He now writes a newsletter and hosts a podcast of the same. Together, Shayle and David cover topics like: Why this new wave of thermal storage technology is different. Small modular reactors and why David and Shayle disagree on how much hype they deserve Why rising interest rates are starting to become a big problem for climatetech. The Inflation Reduction Act and how people still don’t grasp how big of a deal it is. Plus: electric stovetops, mineral bottlenecks, and networked geothermal. We want your climatetech questions for Shayle’s Ask Me Anything episode! Email questions to us at catalyst@latitudemedia.com. You can also tag us on Twitter or LinkedIn with the hashtag #AskCatalyst. Or you can leave us a voicemail at 919-808-5832. Recommended Resources: Volts: What's the deal with district energy? Volts: Fine, we're doing gas stoves Catalyst: Solving the conundrum of industrial heat Catalyst: Strong opinions on small modular reactors Subscribe to our newsletters: Canary Media The Latitude Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial, and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/the-volts-crossover-episode/id1593204897?i=1000633572261"" />",,,,,https://embed.podcasts.apple.com/us/podcast/the-volts-crossover-episode/id1593204897?i=1000633572261,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/the-volts-crossover-episode/id1593204897?i=1000633572261"">The Volts crossover episode</a></li>",,
,,The market for microgrids,,"We want your climatetech questions for Shayle’s Ask Me Anything episode! Email questions to us at catalyst@latitudemedia.com. You can also tag us on Twitter or LinkedIn with the hashtag #AskCatalyst. Or you can leave us a voicemail at 919-808-5832. The electrification gauntlet is this: The more we electrify, the more we ask of the grid. New demands on the grid are coming right as it’s facing some of its biggest challenges, like interconnection delays, transmission congestion, and extreme weather. But there’s a way to take some of the strain off the grid when it doesn’t deliver what you need – Build your own! Microgrids, as they’re called, are electrical networks that can function independent of the larger grid. So how do they scale? And what counts as a microgrid, anyway? In this episode, Shayle talks to Tim Hade, co-founder and chief development officer at Scale Microgrids. (Scale was a launch sponsor of Latitude Media, which co-produces this show. This interview is independent of that sponsorship and was scheduled prior to Scale becoming a sponsor). Tim and Shayle talk about the state of the microgrid market. They discuss topics like: Why microgrid switchgear is a major bottleneck right now Whether the Chinese supply chain for microgrid parts will bounce back, or new manufacturing will spring up in Europe and the U.S. to replace it The effort to standardize microgrids to increase adoption Recommended Resources: Canary: Puerto Rico’s first community-led microgrid is ready to launch Canary: A giant solar microgrid is coming to New York City’s JFK airport Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/the-market-for-microgrids/id1593204897?i=1000632674929"" />",,,,,https://embed.podcasts.apple.com/us/podcast/the-market-for-microgrids/id1593204897?i=1000632674929,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/the-market-for-microgrids/id1593204897?i=1000632674929"">The market for microgrids</a></li>",,
,,The pace of home electrification,,"Heat pumps in 140 million U.S. homes by 2050 — that’s the goal laid out in Rewiring America’s recent report on the pace of home electrification. It’s a daunting target for a country that had heat pumps in only 17 million homes in 2020. But we’re not that far off. According to Rewiring America, the U.S. is currently on track to install about five million heat pumps by 2025, only about two and a half million short of the pace we need to reach 140 million homes by midcentury. So what can we do to close the gap? What about other major categories of home electrification like water heaters and induction stoves — are we on pace to reach net-zero targets there? In this episode, Shayle talks to Stephen Pantano, head of market transformation at Rewiring America, about the organization’s Pace of Progress report. They cover topics like: The adoption targets for water heaters, induction stoves, and other efficient home appliances The roughly $9 billion in incentives in the Inflation Reduction Act that could accelerate adoption The need for more data to get a better understanding of where and how to speed up adoption Why heat pumps are a growing share of a shrinking heating and cooling market, and how that’s impacting slumping heat pump sales Recommended Resources: Rewiring America: Pace of Progress Canary: New plan aims to quadruple heat-pump adoption in 25 states Canary: Heat pumps outperform boilers and furnaces — even in the cold Catalyst: How has US industrial policy impacted climatetech investment? Catalyst is a co-production of Latitude Media and Canary Media. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/the-pace-of-home-electrification/id1593204897?i=1000631845819"" />",,,,,https://embed.podcasts.apple.com/us/podcast/the-pace-of-home-electrification/id1593204897?i=1000631845819,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/the-pace-of-home-electrification/id1593204897?i=1000631845819"">The pace of home electrification</a></li>",,
,,How is U.S. industrial policy affecting actual climatetech investment?,,"In climatetech circles, the Inflation Reduction Act (IRA) was a big deal. The expectation was that, combined with other parts of U.S. industrial policy like the CHIPS and Science Act and Bipartisan Infrastructure Law, the IRA would transform the American economy and ultimately slash U.S. carbon emissions. We can’t see the impact on carbon emissions yet, but we can measure the initial effects on the economy. So how’s it going so far? In this episode, Shayle talks to Trevor Houser, partner at the Rhodium Group, about the organization’s new Clean Investment Monitor, a database of climatetech investments developed with the MIT Center on Energy and Environmental Policy Research. Trevor highlights three different categories of policy impacts: Sectors where policy accelerated existing trends, like solar deployment and EV sales. Sectors where policy catalyzed new growth that probably would not have happened otherwise, like in manufacturing, hydrogen, carbon management, and sustainable aviation fuels. Sectors that are declining despite policy incentives, like the deployment of wind and heat pumps. They discuss the drivers behind these trends and cover topics like: The regional clustering of manufacturing investment and new geographic hubs, like the Southwest. The surprising growth in hydrogen made from steam methane reforming, also known as blue hydrogen. Recommended Resources: Rhodium Group: Clean Investment Monitor Canary: Made in the USA: Ramping up clean energy manufacturing Canary: US offshore wind pushes ahead despite industry turmoil Catalyst is a co-production of Post Script Media and Canary Media. Are you looking to understand how artificial intelligence will shape the business of energy? Come network with utilities, top energy firms, startups, and AI experts at Transition-AI: New York on October 19. Our listeners get a 10% discount with the code pspods10. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com. Catalyst is brought to you by Sungrow. Now in more than 150 countries, Sungrow’s solutions include inverters for utility-scale, commercial and industrial solar, plus energy storage systems. Learn more at us.sungrowpower.com.",Onshore Wind Turbines,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/how-is-u-s-industrial-policy-affecting-actual-climatetech/id1593204897?i=1000631066489"" />",,,,,https://embed.podcasts.apple.com/us/podcast/how-is-u-s-industrial-policy-affecting-actual-climatetech/id1593204897?i=1000631066489,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/how-is-u-s-industrial-policy-affecting-actual-climatetech/id1593204897?i=1000631066489"">How is U.S. industrial policy affecting actual climatetech investment?</a></li>",,
,,What electric forklifts teach us about creative policy [partner content],,"This is a partner podcast episode, brought to you by DNV. Wes Whited and Angie Ziech-Malek work for DNV designing efficiency, electrification, and decarbonization programs for utilities. And lately, they’ve been paying attention to electric forklifts. There are 1.5 million forklifts sold in the U.S. every year. And converting that vast fleet to run on lithium-ion batteries could be a cost-effective way to boost electrification – and add a helpful resource for demand management to the grid. Speeding up adoption means getting the utility involved in the education and promotion process. The forklift example is one of many creative approaches to program design that are emerging in the wake of the Inflation Reduction Act, which expanded incentives for a wide range of clean energy technologies. In this episode, Wes and Angie talk with Stephen Lacey about how technology progress, creative thinking, and the Inflation Reduction Act are all aligning in transformative ways. After you listen to the episode, make sure to read DNV’s Energy Transition Outlook North America.",Distributed Energy Storage,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/what-electric-forklifts-teach-us-about-creative-policy/id1593204897?i=1000630966390"" />",,,,,https://embed.podcasts.apple.com/us/podcast/what-electric-forklifts-teach-us-about-creative-policy/id1593204897?i=1000630966390,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/what-electric-forklifts-teach-us-about-creative-policy/id1593204897?i=1000630966390"">What electric forklifts teach us about creative policy [partner content]</a></li>",,
,,Climate tech startups need strong techno-economic analysis (TEA),,"We have a flash sale for Transition-AI: New York through October 9th. Use the code FLASH30 to get 30% off your ticket price to our event on AI + energy. Spots are limited, so don't miss out! This might be our wonkiest topic yet: Techno-economic analysis, or TEA. Before a startup has proven that its technology is commercially viable, it models how its technology would work. These TEAs include things like assumptions about inputs, prices, and market landscape. They help investors and entrepreneurs answer the question, will this technology compete? TEAs are important to the success of an early-stage climate-tech company. And a lot of startups get them wrong. As an investor at Energy Impact Partners (EIP), Shayle and his team see a lot of TEAs—and have some pet peeves. What can startups do to improve their TEAs? In this episode, Shayle talks to his colleagues Dr. Greg Thiel, EIP’s director of technology, and Dr. Melissa Ball, EIP’s associate director of technology. They cover topics like: Bad assumptions about things like levelized cost of production Focusing on a component instead of a system Focusing on unhelpful metrics Using false precision—something Shayle calls “modeling theater” Recommended Resources: Activate: Techonomics: Establishing best practices in early stage technology modeling Department of Energy: Techno-economic, Energy, & Carbon Heuristic Tool for Early-Stage Technologies (TECHTEST) Tool National Renewable Energy Laboratory: Techno-Economic Analysis Catalyst is a co-production of Post Script Media and Canary Media. Are you looking to understand how artificial intelligence will shape the business of energy? Come network with utilities, top energy firms, startups, and AI experts at Transition-AI: New York on October 19. Our listeners get a 10% discount with the code pspods10. Catalyst is brought to you by BayWa r.e., a leading global renewable energy developer, service supplier, and distributor. With over 22GW in their project pipeline, BayWa r.e. is rethinking energy every day and at every level. Committed to being a solid partner for the long run, BayWa r.e. wants to work with you to help shape the future of energy. Learn more at bay.wa-re.com.",N/A,"<iframe allow=""autoplay *; encrypted-media *; fullscreen *; clipboard-write"" frameBorder=""0"" height=""175"" style={{width:'100%', maxWidth:'660px', overflow:'hidden', borderRadius:'10px'}} sandbox=""allow-forms allow-popups allow-same-origin allow-scripts allow-storage-access-by-user-activation allow-top-navigation-by-user-activation"" src=""https://embed.podcasts.apple.com/us/podcast/climate-tech-startups-need-strong-techno-economic-analysis/id1593204897?i=1000630289753"" />",,,,,https://embed.podcasts.apple.com/us/podcast/climate-tech-startups-need-strong-techno-economic-analysis/id1593204897?i=1000630289753,"<li><a href=""https://embed.podcasts.apple.com/us/podcast/climate-tech-startups-need-strong-techno-economic-analysis/id1593204897?i=1000630289753"">Climate tech startups need strong techno-economic analysis (TEA)</a></li>",,
